ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Metal,roof_matl_Roll,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsbShng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_PreCast,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Plywood,exterior_2nd_PreCast,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,misc_feature_Gar2,misc_feature_None,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,sale_condition_Abnorml,sale_condition_AdjLand,sale_condition_Alloca,sale_condition_Family,sale_condition_Normal,sale_condition_Partial
10.0,73.0,8760,1.0,1.0,3.0,0.0,7,4.0,2006,2006,0.0,2.0,4.0,2.0,2.0,2.0,2.0,464.0,6.0,0.0,927.0,1391.0,0.0,1.0,1391,571,0,1962,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,2006.0,2.0,3.0,868.0,5.0,5.0,2.0,0,90,0,0,0,0,3.0,4.0,0,10.0,0.0,12.387560521575553,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.0,90.0,13377,1.0,1.0,3.0,0.0,6,4.0,2006,2006,0.0,2.0,4.0,2.0,5.0,3.0,2.0,1576.0,6.0,0.0,260.0,1836.0,2.0,1.0,1846,0,0,1846,1.0,0.0,2,0,3,1,2.0,7,7.0,1,2.0,2006.0,2.0,2.0,495.0,5.0,5.0,2.0,0,32,0,0,0,0,3.0,4.0,0,9.0,0.0,12.361177156030571,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.0,78.0,11645,1.0,1.0,3.0,0.0,7,4.0,2005,2005,0.0,2.0,4.0,2.0,5.0,0.0,2.0,1300.0,6.0,0.0,434.0,1734.0,0.0,1.0,1734,0,0,1734,1.0,0.0,2,0,3,1,2.0,7,7.0,0,3.0,2005.0,0.0,2.0,660.0,5.0,5.0,2.0,160,24,0,0,0,0,3.0,4.0,0,0.0,0.0,12.468440756144116,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,78.0,11645,1.0,1.0,3.0,0.0,8,4.0,2005,2006,198.0,2.0,4.0,0.0,5.0,1.0,2.0,1122.0,6.0,0.0,448.0,1570.0,0.0,1.0,1590,0,0,1590,1.0,0.0,2,1,2,1,0.0,6,7.0,0,3.0,2005.0,0.0,3.0,754.0,5.0,5.0,2.0,176,80,0,0,0,0,3.0,4.0,0,10.0,0.0,12.594394985777614,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10.0,91.0,10984,1.0,1.0,0.0,0.0,7,4.0,2005,2006,0.0,2.0,4.0,2.0,5.0,1.0,6.0,0.0,6.0,0.0,945.0,945.0,0.0,1.0,945,864,0,1809,0.0,0.0,2,1,3,1,2.0,8,7.0,0,3.0,2005.0,2.0,2.0,638.0,5.0,5.0,2.0,144,54,0,0,0,0,3.0,4.0,0,7.0,0.0,12.253437985595856,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.0,78.0,9316,1.0,1.0,3.0,0.0,7,4.0,2005,2005,140.0,2.0,4.0,2.0,5.0,1.0,2.0,56.0,6.0,0.0,1558.0,1614.0,0.0,1.0,1614,0,0,1614,0.0,0.0,2,0,3,1,2.0,7,7.0,1,2.0,2005.0,0.0,2.0,576.0,5.0,5.0,2.0,100,45,0,0,0,0,3.0,4.0,0,5.0,0.0,12.323860125621126,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,78.0,9316,1.0,1.0,0.0,0.0,7,4.0,2005,2005,532.0,2.0,4.0,2.0,5.0,0.0,6.0,0.0,6.0,0.0,784.0,784.0,0.0,1.0,784,812,0,1596,0.0,0.0,2,1,3,1,2.0,6,7.0,0,3.0,2005.0,2.0,2.0,610.0,5.0,5.0,2.0,144,45,0,0,0,0,3.0,4.0,0,8.0,0.0,12.106257835094581,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,80.0,10041,1.0,1.0,0.0,0.0,8,4.0,1992,1992,0.0,2.0,4.0,2.0,5.0,2.0,2.0,789.0,6.0,0.0,119.0,908.0,0.0,1.0,927,988,0,1915,1.0,0.0,2,1,3,1,2.0,8,7.0,1,5.0,1992.0,0.0,2.0,506.0,5.0,5.0,2.0,120,150,0,0,0,0,3.0,4.0,0,4.0,0.0,12.301387370778713,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5.0,80.5,36500,1.0,1.0,0.0,1.0,5,4.0,1964,1964,621.0,3.0,2.0,5.0,5.0,0.0,5.0,812.0,6.0,0.0,812.0,1624.0,1.0,1.0,1582,0,0,1582,0.0,1.0,2,0,4,1,4.0,7,7.0,0,3.0,1964.0,3.0,2.0,390.0,5.0,5.0,0.0,168,198,0,0,0,0,3.0,4.0,0,8.0,0.0,12.154784614286669,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.0,80.5,21453,1.0,1.0,0.0,2.0,6,4.0,1969,1969,0.0,3.0,4.0,5.0,5.0,1.0,0.0,938.0,6.0,0.0,0.0,938.0,0.0,1.0,988,0,0,988,1.0,0.0,1,0,1,1,4.0,4,7.0,2,5.0,1969.0,3.0,2.0,540.0,5.0,5.0,2.0,0,130,0,130,0,0,3.0,4.0,0,1.0,0.0,12.100717685412473,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,62.0,70761,1.0,1.0,0.0,1.0,7,4.0,1975,1975,0.0,3.0,4.0,2.0,5.0,1.0,0.0,655.0,6.0,0.0,878.0,1533.0,4.0,1.0,1533,0,0,1533,1.0,0.0,2,0,2,1,2.0,5,7.0,2,5.0,1975.0,3.0,2.0,576.0,5.0,5.0,2.0,200,54,0,0,0,0,3.0,4.0,0,3.0,0.0,12.54254845357358,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,80.0,12000,1.0,1.0,3.0,0.0,6,4.0,1968,1968,0.0,3.0,1.0,2.0,1.0,3.0,3.0,853.0,6.0,0.0,535.0,1388.0,2.0,1.0,1388,0,0,1388,1.0,0.0,2,0,3,1,4.0,6,7.0,1,4.0,1968.0,2.0,2.0,522.0,5.0,5.0,2.0,0,58,0,0,0,0,3.0,4.0,0,9.0,0.0,11.97603664577121,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.0,57.0,8846,1.0,1.0,0.0,0.0,5,4.0,1996,1996,0.0,2.0,4.0,2.0,5.0,0.0,2.0,298.0,6.0,0.0,572.0,870.0,0.0,1.0,914,0,0,914,0.0,0.0,1,0,2,1,4.0,5,7.0,0,3.0,1998.0,3.0,2.0,576.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,9.0,0.0,11.904974309480185,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,95.0,13015,1.0,1.0,3.0,0.0,5,5.0,1996,1996,0.0,3.0,2.0,2.0,5.0,3.0,6.0,0.0,6.0,0.0,1100.0,1100.0,0.0,1.0,1100,0,0,1100,0.0,0.0,1,1,3,1,4.0,5,7.0,0,3.0,1996.0,2.0,2.0,462.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,8.0,0.0,11.884495917930655,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,65.0,12438,1.0,1.0,0.0,0.0,6,4.0,1995,1995,68.0,2.0,4.0,2.0,5.0,3.0,6.0,0.0,6.0,0.0,781.0,781.0,0.0,1.0,795,704,0,1499,0.0,0.0,2,1,3,1,2.0,6,7.0,1,5.0,1995.0,2.0,2.0,473.0,5.0,5.0,2.0,413,91,0,0,0,0,3.0,4.0,0,10.0,0.0,12.138869243416009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,8685,1.0,1.0,0.0,0.0,7,4.0,1998,1998,0.0,3.0,4.0,2.0,5.0,2.0,2.0,846.0,6.0,0.0,579.0,1425.0,0.0,1.0,1425,0,0,1425,1.0,0.0,2,0,3,1,4.0,5,7.0,0,3.0,1998.0,2.0,2.0,591.0,5.0,5.0,2.0,0,130,0,0,0,0,3.0,4.0,0,7.0,0.0,12.170450649220747,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,43.0,13568,1.0,1.0,1.0,0.0,5,4.0,1995,1995,0.0,3.0,4.0,2.0,5.0,3.0,0.0,716.0,6.0,0.0,274.0,990.0,0.0,1.0,990,0,0,990,0.0,1.0,1,0,3,1,4.0,5,7.0,0,3.0,1996.0,3.0,2.0,576.0,5.0,5.0,2.0,224,0,0,0,0,0,3.0,4.0,0,9.0,0.0,11.957617696467539,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,9100,1.0,1.0,3.0,0.0,7,4.0,2000,2000,244.0,2.0,4.0,2.0,5.0,0.0,2.0,1400.0,6.0,0.0,125.0,1525.0,0.0,1.0,1525,0,0,1525,1.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,2000.0,2.0,2.0,541.0,5.0,5.0,2.0,219,36,0,0,0,0,3.0,4.0,0,11.0,0.0,12.367345048436393,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,79.0,9236,1.0,1.0,0.0,0.0,6,4.0,1997,1997,0.0,3.0,2.0,2.0,5.0,1.0,2.0,1200.0,6.0,0.0,279.0,1479.0,0.0,1.0,1494,0,0,1494,1.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1997.0,2.0,2.0,576.0,5.0,5.0,2.0,168,27,0,0,0,0,3.0,4.0,0,9.0,0.0,12.287657240806912,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,78.0,10264,1.0,1.0,0.0,0.0,7,4.0,1999,1999,183.0,2.0,4.0,2.0,5.0,0.0,0.0,1162.0,6.0,0.0,426.0,1588.0,0.0,1.0,1588,0,0,1588,0.0,0.0,2,0,3,1,2.0,6,7.0,0,3.0,1999.0,2.0,2.0,472.0,5.0,5.0,2.0,158,29,0,0,0,0,3.0,4.0,0,10.0,0.0,12.273735966890268,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,68.0,9272,1.0,1.0,0.0,0.0,7,4.0,1999,1999,0.0,2.0,4.0,2.0,5.0,3.0,2.0,500.0,6.0,0.0,342.0,842.0,0.0,1.0,856,893,0,1749,0.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,1999.0,2.0,2.0,515.0,5.0,5.0,2.0,140,85,0,0,0,0,3.0,4.0,0,8.0,0.0,12.185875040240454,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
